Classification Key,Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,OFDA/BHA Response,Appeal,Declaration,Magnitude,Start Year,Start Month,End Year,End Month,Total Deaths,No. Injured,No. Affected,Total Affected,CPI,Entry Year,Entry Month
-0.25,0.0,4,-0.8571428571428571,-1.5,-1.25,0.0,0.0,0.0,0.0,0.0,33630.0,-0.35714285714285715,-1.0,-0.35714285714285715,-1.0,1.8,4.0,0.3959353973763015,0.4755684007707129,-0.4685624669409066,-0.5,-0.6666666666666666
-0.5,-1.0,1,-0.42857142857142855,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,-193.0,-0.35714285714285715,-1.0,-0.35714285714285715,-1.0,-0.5333333333333333,1.0,0.0,-0.1434296724470135,-0.4685624669409066,-0.3333333333333333,0.8333333333333334
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,15910.0,-0.35714285714285715,-1.0,-0.35714285714285715,-1.0,-0.4666666666666667,0.0,-0.37588803548383054,-0.11938342967244701,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,9890.0,-0.35714285714285715,-1.0,-0.35714285714285715,-0.8,0.0,0.0,-0.42099459974189024,-0.1540655105973025,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-1.0,-0.35714285714285715,-1.0,0.0,0.0,-0.23525579180814674,-0.011252408477842004,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-1.0,-0.35714285714285715,-1.0,0.0,0.0,-0.3808998759569483,-0.12323699421965317,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,64690.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.8,-0.6,0.0,0.0,0.10797687861271676,-0.4685624669409066,-0.5,-1.0
-0.5,-1.0,1,-0.42857142857142855,-1.0,-1.0,0.1111111111111111,0.0,0.0,0.0,0.0,-194.0,-0.35714285714285715,-1.0,-0.35714285714285715,-1.0,0.0,-29.0,-0.13030785230106126,0.06967244701348747,-0.4685624669409066,0.08333333333333333,-0.6666666666666666
1.0,1.0,7,0.5714285714285714,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.8,-0.7333333333333333,0.0,0.0,0.0,-0.4685624669409066,-0.5833333333333334,-0.6666666666666666
1.0,1.0,7,0.5714285714285714,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.8,-0.13333333333333333,165.0,0.0,-0.19260115606936415,-0.4685624669409066,-0.5833333333333334,-0.6666666666666666
1.0,1.0,7,0.5714285714285714,-1.75,-1.75,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.8,-0.5333333333333333,0.0,0.0,0.0,-0.4685624669409066,-0.5833333333333334,-0.6666666666666666
1.0,1.0,7,0.5714285714285714,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.8,-0.7333333333333333,0.0,0.0,0.0,-0.4685624669409066,-0.5833333333333334,-0.6666666666666666
1.0,1.0,7,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-1.2,-0.35714285714285715,-0.8,0.0,0.0,-0.04360301211612434,0.13610789980732177,-0.4685624669409066,-0.5,0.3333333333333333
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.7777777777777778,1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.8,0.0,0.0,-0.45106564258059667,-0.1771868978805395,-0.4685624669409066,-0.5833333333333334,-0.6666666666666666
1.125,1.0,7,0.7142857142857143,1.5,1.5,-0.3333333333333333,-1.0,0.0,0.0,0.0,2.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.8,-0.13333333333333333,7.0,0.0,-0.1986897880539499,-0.4685624669409066,-0.4166666666666667,-0.6666666666666666
-1.0,-3.0,2,-1.5714285714285714,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-1.2,-0.35714285714285715,-0.6,-0.2,0.0,-0.47356880630489534,-0.19448940269749518,-0.4685624669409066,-0.5833333333333334,0.6666666666666666
-1.0,-3.0,2,-1.5714285714285714,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-1.2,-0.35714285714285715,-0.8,2.1333333333333333,0.0,-0.452569194722532,-0.17834296724470136,-0.4685624669409066,-0.5833333333333334,-0.5
-1.0,-3.0,2,-1.5714285714285714,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-1.2,-0.35714285714285715,-0.6,51.46666666666667,0.0,-0.11016025359912794,0.0849325626204239,-0.4685624669409066,-0.5833333333333334,-0.3333333333333333
-1.125,-3.0,2,0.14285714285714285,0.0,0.0,0.3333333333333333,-2.0,1.0,0.0,0.0,0.0,-0.35714285714285715,-1.2,-0.35714285714285715,-0.6,30.533333333333335,0.0,0.6346994775156307,0.6576493256262043,-0.4685624669409066,-0.5,-0.8333333333333334
-1.0,-3.0,2,-1.5714285714285714,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-1.0,-0.35714285714285715,-1.0,1.8666666666666667,0.0,-0.47662602899349715,-0.19684007707129095,-0.4685624669409066,-0.5833333333333334,-0.6666666666666666
-1.0,-3.0,2,-1.5714285714285714,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-1.2,-0.35714285714285715,-1.2,0.2,0.0,-0.47817969954016365,-0.19803468208092487,-0.4685624669409066,-0.5833333333333334,-0.6666666666666666
-0.25,0.0,4,-0.8571428571428571,0.75,0.75,0.0,0.0,0.0,0.0,0.0,430.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.8,-0.7333333333333333,0.0,-0.4310182806881257,-0.16177263969171485,-0.4685624669409066,-0.5,-1.0
1.25,1.0,7,0.8571428571428571,-3.25,-3.25,-1.1111111111111112,2.0,0.0,0.0,1.0,90.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.6,0.0,-5.0,0.0,0.07059730250481695,-0.4685624669409066,-0.5,-0.6666666666666666
0.0,0.0,4,0.2857142857142857,-2.0,-2.25,-0.6666666666666666,-1.0,1.0,0.0,0.0,0.0,-0.35714285714285715,-1.2,-0.35714285714285715,-0.6,9.2,192.0,10.606958940496924,8.333988439306358,-0.4685624669409066,-0.5,-0.8333333333333334
1.125,1.0,7,0.7142857142857143,-2.25,-2.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.8,-0.6,31.0,3.2777436694190025,2.6924084778420037,-0.4685624669409066,-0.5,-0.6666666666666666
1.0,1.0,7,0.5714285714285714,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-1.2,-0.35714285714285715,-1.0,-0.5333333333333333,0.0,-0.02631216248386814,0.14940269749518303,-0.4685624669409066,-0.5833333333333334,-0.6666666666666666
-1.0,-3.0,2,-1.5714285714285714,-2.25,-2.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-1.2,-0.35714285714285715,-1.2,0.06666666666666667,0.0,-0.43362443773414694,-0.16377649325626203,-0.4685624669409066,-0.5833333333333334,-0.6666666666666666
0.0,0.0,4,0.2857142857142857,-2.25,-2.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-1.0,-0.35714285714285715,-1.0,0.0,0.0,-0.28717845910964657,-0.05117533718689788,-0.4685624669409066,-0.5833333333333334,-0.6666666666666666
1.125,1.0,7,0.7142857142857143,-3.0,-3.0,0.1111111111111111,0.0,0.0,0.0,0.0,-50.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.8,-0.5333333333333333,514.0,-0.21300322010750397,0.027013487475915223,-0.4685624669409066,-0.5,-0.6666666666666666
0.0,0.0,4,0.2857142857142857,0.5,0.5,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-1.2,-0.35714285714285715,-0.8,0.0,0.0,0.270639385548358,0.3902504816955684,-0.4685624669409066,-0.5833333333333334,0.6666666666666666
-0.5,-1.0,1,-0.42857142857142855,0.0,0.0,-0.7777777777777778,1.0,0.0,0.0,0.0,-195.4,-0.35714285714285715,-1.0,-0.35714285714285715,-1.0,0.0,-33.0,-0.45482452293543496,-0.18,-0.4685624669409066,-0.5833333333333334,-0.6666666666666666
-0.5,-1.0,1,-0.42857142857142855,0.0,0.0,-0.4444444444444444,-2.0,0.0,0.0,0.0,-194.8,-0.35714285714285715,-0.8,-0.35714285714285715,-0.8,-0.5333333333333333,-26.0,-0.4731177406623147,-0.18801541425818882,-0.4685624669409066,-0.5833333333333334,-0.3333333333333333
-0.5,-1.0,1,-0.42857142857142855,-1.0,-1.0,0.1111111111111111,0.0,0.0,0.0,0.0,-193.9,-0.35714285714285715,-0.8,-0.35714285714285715,-0.8,3.4,1383.0,7.537808071569082,6.020038535645472,-0.4685624669409066,-0.5,0.6666666666666666
-0.375,-1.0,8,-1.7142857142857142,-2.0,-2.25,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.8,-0.35714285714285715,0.0,0.0,0.0,-0.055130245204295145,0.1272447013487476,-0.4685624669409066,0.08333333333333333,0.0
1.25,1.0,7,0.8571428571428571,-3.25,-3.25,-1.1111111111111112,2.0,0.0,0.0,0.0,35.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.6,0.0,0.0,-0.4560774830537144,-0.18104046242774566,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.6,0.0,0.0,-0.4552755885780156,-0.1804238921001927,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.7777777777777778,1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,0.0,0.0,0.0,0.0,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.7777777777777778,1.0,1.0,0.0,1.0,0.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.6,-0.4,0.0,-0.270639385548358,-0.03845857418111753,-0.4685624669409066,-0.5,-0.8333333333333334
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.6,0.0,0.0,-0.4310182806881257,-0.16177263969171485,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.4,0.0,0.0,0.0,0.0,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.7777777777777778,1.0,0.0,0.0,1.0,0.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.4,0.0,0.0,1.122652265978374,1.0328323699421966,-0.4685624669409066,-0.5,-0.8333333333333334
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.7777777777777778,1.0,1.0,0.0,0.0,143500.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.6,-0.4,-33.0,0.12374234128127702,0.45753371868978804,-0.4685624669409066,-0.5,-0.8333333333333334
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,1.0,35310.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.4,0.0,0.0,1.2730074801719062,1.1484393063583815,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.7777777777777778,1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.4,-0.7333333333333333,0.0,0.0,0.0,-0.4685624669409066,-0.5,-1.0
-1.125,1.0,7,0.14285714285714285,1.5,1.5,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,1.0666666666666667,1.0,-0.30071042838706447,-0.06019267822736031,-0.4685624669409066,-0.5,-0.6666666666666666
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,91280.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,0.8666666666666667,-15.0,0.0,-0.18797687861271675,-0.4685624669409066,-0.5,-0.6666666666666666
-1.125,1.0,7,0.14285714285714285,1.5,1.5,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,0.0,125.0,-0.4578316272193056,-0.17622350674373796,-0.4685624669409066,-0.5,-0.6666666666666666
0.0,0.0,4,0.2857142857142857,-2.25,-2.0,0.3333333333333333,-2.0,0.0,0.0,0.0,45340.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,-0.7333333333333333,0.0,-0.20548545939782736,0.011637764932562621,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,537800.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.4,3.2,0.0,0.38591171643006605,0.46635838150289016,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,-3.25,-3.25,-1.1111111111111112,2.0,0.0,0.0,1.0,39170.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,0.0,0.0,-0.42600644021500794,-0.15791907514450867,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,1.5,1.5,-0.3333333333333333,-1.0,0.0,0.0,1.0,43910.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,-0.7333333333333333,0.0,-0.45106564258059667,-0.1771868978805395,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,2300.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.8,-0.4,0.0,-0.2726441217376051,-0.04,-0.4685624669409066,-0.5,-0.6666666666666666
0.0,0.0,4,0.2857142857142857,1.5,1.5,-0.3333333333333333,-1.0,0.0,0.0,0.0,385.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.8,-0.3333333333333333,0.0,0.0,0.0,-0.4685624669409066,-0.5,-1.0
-1.0,-3.0,2,-1.5714285714285714,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-1.2,-0.35714285714285715,-0.8,0.4,0.0,-0.47487188482790593,-0.1954913294797688,-0.4685624669409066,-0.5833333333333334,-0.5
-1.0,-3.0,2,-1.5714285714285714,-2.25,-2.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,0.5333333333333333,0.0,-0.48033479094360426,-0.1996917148362235,-0.4685624669409066,-0.5833333333333334,-0.5
-1.0,-3.0,2,-1.5714285714285714,0.0,0.0,0.3333333333333333,-2.0,1.0,0.0,0.0,0.0,-0.35714285714285715,-1.0,-0.2857142857142857,-1.0,156.13333333333333,0.0,2.4041798749545804,2.018188824662813,-0.4685624669409066,-0.5,-0.6666666666666666
0.0,0.0,4,0.2857142857142857,-1.5,-1.25,0.0,0.0,0.0,0.0,0.0,18840.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,0.6666666666666666,-33.0,-0.46108932352683213,-0.18481695568400772,-0.4685624669409066,-0.5,-1.0
-0.375,-1.0,8,-1.7142857142857142,-1.5,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.4,0.0,0.0,0.07016576662364837,0.22358381502890173,-0.4685624669409066,-0.5,-0.8333333333333334
0.0,0.0,4,0.2857142857142857,-2.5,-2.5,-0.8888888888888888,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.4,0.6,426.0,0.0,0.2028131021194605,-0.4685624669409066,-0.5,-0.6666666666666666
0.0,0.0,4,0.2857142857142857,-2.75,-2.75,-0.6666666666666666,-1.0,0.0,0.0,1.0,1163800.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.6,-0.26666666666666666,0.0,5.332598263397276,4.269826589595375,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.3333333333333333,-1.0,0.0,0.0,1.0,530.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,0.0,0.0,-0.47111300447306764,-0.19260115606936415,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,83190.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,0.0,0.0,0.02004736189247096,0.1850481695568401,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.5555555555555556,2.0,0.0,0.0,0.0,41360.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,0.0,0.0,-0.46108932352683213,-0.18489402697495183,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,63070.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,0.0,0.0,-0.4310182806881257,-0.16177263969171485,-0.4685624669409066,-0.5,-1.0
-0.25,0.0,4,-0.8571428571428571,-1.25,-1.5,0.1111111111111111,0.0,0.0,0.0,0.0,190700.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,0.5333333333333333,0.0,0.0,0.0,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,29020.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,0.0,0.0,-0.45106564258059667,-0.1771868978805395,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.7777777777777778,1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.4,0.0,0.0,0.0,0.0,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.7777777777777778,1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.4,0.0,0.0,0.0,0.0,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.7777777777777778,1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.4,0.0,0.0,0.0,0.0,-0.4685624669409066,-0.5,-1.0
1.0,1.0,7,0.5714285714285714,1.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,-0.7333333333333333,-30.0,-0.4310182806881257,-0.16157996146435452,-0.4685624669409066,-0.5833333333333334,-0.5
-0.375,-1.0,8,-1.7142857142857142,0.5,0.5,-0.6666666666666666,-1.0,0.0,0.0,1.0,0.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.6,0.0,0.0,-0.3307814712257709,-0.08470134874759153,-0.4685624669409066,0.08333333333333333,0.0
-0.5,-1.0,1,-0.42857142857142855,1.0,1.0,-0.7777777777777778,1.0,0.0,0.0,0.0,-192.4,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,0.0,5.0,0.12028417135482578,0.26366088631984586,-0.4685624669409066,0.08333333333333333,-0.6666666666666666
0.125,0.0,5,-0.14285714285714285,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,-0.5333333333333333,-26.0,-0.47361892470962647,-0.1941811175337187,-0.4685624669409066,-0.5833333333333334,-0.3333333333333333
-0.25,0.0,4,-0.8571428571428571,-3.5,-3.5,0.1111111111111111,0.0,0.0,0.0,0.0,58110.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.4,0.4666666666666667,-10.0,-0.23054466176341606,-0.006666666666666667,-0.4685624669409066,-0.5,-1.0
-1.125,0.0,5,0.14285714285714285,0.0,0.0,-0.5555555555555556,2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,-0.7333333333333333,0.0,-0.4661011639999499,-0.188747591522158,-0.4685624669409066,-0.5,-1.0
-0.25,0.0,4,-0.8571428571428571,0.0,0.0,-1.1111111111111112,2.0,0.0,0.0,0.0,4430.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,0.0,0.0,-0.42099459974189024,-0.1540655105973025,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,6830.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.4,0.0,0.0,-0.3808998759569483,-0.12323699421965317,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,1.0,1.0,-0.7777777777777778,1.0,0.0,0.0,0.0,144700.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.4,0.0,0.0,-0.46008695543220857,-0.1841233140655106,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,0.0,0.0,-0.4560774830537144,-0.18104046242774566,-0.4685624669409066,-0.5,-1.0
-0.25,0.0,4,-0.8571428571428571,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.6,-0.7333333333333333,0.0,0.0,-0.1540655105973025,-0.4685624669409066,-0.5833333333333334,-0.3333333333333333
-1.125,-1.0,1,0.14285714285714285,-1.5,-1.25,0.0,0.0,0.0,0.0,0.0,-193.3,-0.35714285714285715,-0.8,-0.35714285714285715,-0.8,-0.6,-33.0,-0.42099459974189024,-0.1539884393063584,-0.4685624669409066,0.08333333333333333,-0.8333333333333334
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.4,-0.26666666666666666,0.0,0.17040257608600318,0.300655105973025,-0.4685624669409066,-0.5833333333333334,-0.3333333333333333
-1.0,-3.0,2,-1.5714285714285714,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-1.2,-0.35714285714285715,-0.6,0.2,0.0,-0.4661011639999499,-0.188747591522158,-0.4685624669409066,-0.5833333333333334,-0.3333333333333333
0.375,1.0,3,-0.2857142857142857,-1.25,-1.5,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.4,-0.35714285714285715,-0.4,2.3333333333333335,0.0,0.0,0.0,-0.4685624669409066,-0.5833333333333334,-0.3333333333333333
-0.5,-1.0,1,-0.42857142857142855,-1.0,-1.0,0.1111111111111111,0.0,0.0,0.0,0.0,-195.0,-0.35714285714285715,-0.4,-0.35714285714285715,-0.4,0.0,35.0,0.0,-0.19761078998073217,-0.4685624669409066,-0.5,-1.0
1.25,1.0,7,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.4,1.4666666666666666,-4.0,2.5297264788061797,2.1159152215799613,-0.4685624669409066,-0.5,-0.6666666666666666
-0.125,0.0,4,-0.7142857142857143,0.0,0.0,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.8,-0.35714285714285715,-0.6,0.0,0.0,-0.25560386412900477,-0.026897880539499038,-0.4685624669409066,-0.5833333333333334,-0.3333333333333333
-1.125,-3.0,2,0.14285714285714285,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.4,-0.35714285714285715,-0.4,0.0,0.0,-0.4771272130408089,-0.19722543352601157,-0.4685624669409066,-0.5833333333333334,-0.16666666666666666
0.0,0.0,4,0.2857142857142857,-1.0,-1.0,0.1111111111111111,0.0,0.0,0.0,0.0,18110.0,-0.35714285714285715,-0.4,-0.35714285714285715,-0.4,0.13333333333333333,0.0,-0.34080515217200635,-0.09240847784200386,-0.4685624669409066,-0.5,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.6666666666666666,-1.0,1.0,0.0,1.0,27300.0,-0.35714285714285715,-0.4,-0.35714285714285715,-0.4,-0.6,0.0,0.7718234328601321,0.7630828516377649,-0.4685624669409066,-0.5,-0.8333333333333334
0.0,0.0,4,0.2857142857142857,-2.5,-2.5,-0.8888888888888888,0.0,0.0,0.0,0.0,175000.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.4,0.6666666666666666,0.0,1.3682324491611433,1.2216570327552987,-0.4685624669409066,-0.5,-1.0
1.25,1.0,7,0.8571428571428571,-2.5,-2.5,-0.8888888888888888,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.4,-0.35714285714285715,-0.4,0.7333333333333333,0.0,157.39183821778954,121.18697495183045,-0.4685624669409066,-0.5,-1.0
1.25,1.0,7,0.8571428571428571,0.75,0.75,0.0,0.0,0.0,0.0,0.0,-15.0,-0.35714285714285715,-0.4,-0.35714285714285715,-0.4,1.9333333333333333,0.0,1.6238363132901479,1.4181888246628132,-0.4685624669409066,-0.5833333333333334,-0.3333333333333333
1.25,1.0,7,0.8571428571428571,1.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.4,-0.35714285714285715,-0.4,12.8,0.0,29.589906153287142,22.921078998073217,-0.4685624669409066,-0.5833333333333334,0.3333333333333333
0.375,1.0,3,-0.2857142857142857,0.25,0.25,0.1111111111111111,0.0,0.0,0.0,0.0,-150.0,-0.35714285714285715,-0.4,-0.35714285714285715,-0.4,4.8,65.0,0.0,-0.19645472061657032,-0.4685624669409066,-0.5833333333333334,-0.3333333333333333
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,12230.0,-0.35714285714285715,-0.4,-0.35714285714285715,-0.4,0.0,0.0,0.0,0.531868978805395,-0.4685624669409066,-0.5,-1.0
-1.125,0.0,5,0.14285714285714285,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.6,-0.35714285714285715,-0.4,-0.7333333333333333,0.0,0.17040257608600318,0.300655105973025,-0.4685624669409066,-0.5833333333333334,-0.3333333333333333
0.75,1.0,7,0.0,1.5,1.5,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.4,-0.35714285714285715,-0.4,-0.7333333333333333,0.0,-0.45106564258059667,-0.1771868978805395,-0.4685624669409066,-0.5,-0.6666666666666666
-0.25,0.0,4,-0.8571428571428571,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,-0.35714285714285715,-0.4,-0.35714285714285715,-0.4,-0.2,0.0,-0.3808998759569483,-0.12323699421965317,-0.4685624669409066,-0.5,-1.0
